run_id,workflow,event,status,conclusion,created_at,updated_at,duration_seconds,head_sha
26886908157,Build,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908243,ci-8-transformers,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26886908377,ci-6-litert,pull_request,completed,action_required,2026-06-03T13:09:40Z,2026-06-03T13:09:40Z,0,2c6cc44f62faee6edcf661c43941cbb7bb7b255c
26885716887,Mypy,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716894,Pyrefly,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716899,ci-5-torch,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716924,ci-1-core,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716879,Spelling,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716952,ci-7-sql,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716938,PR – report impacted subfolders,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716977,ci-6-litert,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716971,ci-2-scikit-learn,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716968,ci-4-torch,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716940,Build,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885717032,Style,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716987,ci-10-torch-op-db,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885716944,ci-8-transformers,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885717060,ci-9-transformers,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885717010,ci-3-tensorflow,pull_request,completed,action_required,2026-06-03T12:47:22Z,2026-06-03T12:47:22Z,0,b3a866b56bfeb1ee2f2420a4c5dd430699d23bfb
26885507324,Addressing comment on PR #2281,dynamic,completed,success,2026-06-03T12:43:27Z,2026-06-03T12:47:51Z,264,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943212,Build,pull_request,completed,success,2026-06-03T12:12:51Z,2026-06-03T12:26:35Z,824,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943245,Spelling,pull_request,completed,success,2026-06-03T12:12:51Z,2026-06-03T12:26:32Z,821,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943263,ci-1-core,pull_request,completed,success,2026-06-03T12:12:51Z,2026-06-03T12:43:45Z,1854,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943251,ci-8-transformers,pull_request,completed,success,2026-06-03T12:12:51Z,2026-06-03T12:33:06Z,1215,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943193,ci-4-torch,pull_request,completed,success,2026-06-03T12:12:51Z,2026-06-03T12:37:35Z,1484,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943076,PR – report impacted subfolders,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:26:21Z,811,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943111,Style,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:26:22Z,812,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943109,ci-6-litert,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:27:37Z,887,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943174,Pyrefly,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:28:05Z,915,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943165,ci-7-sql,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:28:59Z,969,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943103,Mypy,pull_request,completed,success,2026-06-03T12:12:50Z,2026-06-03T12:29:06Z,976,5822fe344c3c52ae09f3cdda8dae490ede01e258
26883943083,ci-5-torch,pull_request,completed,failure,2026-06-03T12:12:50Z,2026-06-03T12:39:56Z,1626,5822fe344c3c52ae09f3cdda8dae490ede01e258
